cid_temp,rid_temp
1465,68119
1465,69587
1465,65223
1465,70033
1465,69251
1465,69267
1465,65058
1465,69508
1465,65036
1465,65025
1465,65588
1465,66959
1465,65272
1465,67870
1465,65305
1465,65587
1465,66770
1465,66109
1465,67567
1465,69217
1465,69345
1465,68171
1465,69086
1465,67224
1465,68704
1465,66802
1465,66391
1465,67578
1465,65266
1465,65787
1465,65653
1465,69694
1465,68138
1465,69659
1465,69840
1465,66625
1465,68604
1465,65639
1465,41046
1465,66629
1465,67939
1465,67470
1465,68063
1465,66376
1465,67976
1465,69052
1465,65712
1465,67533
1465,68726
1465,65703
1465,68068
1465,65152
1465,67884
1465,66671
1465,68175
1465,64977
1465,65935
1465,68984
1465,68968
1465,69921
1465,65141
1465,68645
1465,68623
1465,66007
1465,65281
1465,68495
1465,69245
1465,66628
1465,69988
1465,67644
1465,69481
1465,67755
1465,65142
1465,65746
1465,68268
1465,68297
1465,64997
1465,66586
1465,68233
1465,66757
1465,66268
1465,69040
1465,70225
1465,67206
1465,65356
1465,66749
1465,66662
1466,41095
1466,66536
1466,41097
1466,41098
1466,41099
1467,67319
1467,70128
1467,65454
1467,69700
1468,66652
1468,68439
1468,70181
1468,65026
1468,69700
1469,66659
1469,67048
1469,67259
1469,41112
1469,66062
1469,41114
1469,41115
1469,66602
1470,66536
1470,68261
1470,65642
1470,65642
1471,41121
1471,41122
1471,41123
1471,68245
1471,68245
1471,41126
1472,41127
1472,41128
1472,41129
1472,41130
1472,41131
1472,41132
1472,41133
1472,65700
1472,41135
1472,41136
1472,41137
1472,41138
1472,70063
1472,41140
1472,41141
1473,68002
1473,65609
1473,67471
1473,41145
1473,70278
1473,68887
1474,41148
1474,41149
1474,65293
1474,41151
1474,41152
1474,64916
1474,66946
1474,66647
1475,64903
1475,65761
1475,65689
1476,69068
1476,67484
1476,67195
1476,69426
1476,64709
1476,70188
1476,65072
1476,68249
1476,66075
1476,65701
1476,68751
1476,64962
1476,65780
1476,69444
1476,69725
1476,65561
1476,70247
1476,69874
1476,69858
1476,70290
1476,69554
1476,68928
1476,65189
1476,66312
1476,67831
1476,69213
1476,64872
1476,69683
1476,69368
1476,68966
1476,65553
1476,64759
1476,65687
1476,66853
1476,69977
1476,67193
1476,68744
1476,65741
1476,69119
1476,65546
1476,67540
1476,65012
1476,66138
1476,67396
1476,65523
1476,64902
1476,67505
1476,65634
1476,69422
1476,65092
1476,65904
1476,66285
1476,67700
1476,65110
1476,68050
1476,66537
1476,70098
1476,65940
1476,68586
1476,70208
1476,69582
1476,68996
1476,66863
1476,65055
1476,64832
1476,66487
1476,65440
1476,69950
1476,64747
1476,68034
1476,67062
1476,65673
1476,65555
1476,67939
1476,68644
1476,70228
1476,66009
1476,67658
1476,65296
1476,69667
1476,70231
1476,66408
1476,69585
1476,69042
1476,67947
1476,68305
1476,66377
1476,68884
1476,69393
1476,66427
1476,68748
1476,65513
1476,68112
1476,64965
1476,68567
1476,66968
1476,67654
1476,67142
1476,69551
1476,67943
1476,68105
1476,67397
1476,68934
1476,67295
1476,66126
1476,69220
1476,64870
1476,68728
1476,68628
1476,67269
1476,65869
1476,70066
1476,68757
1476,64760
1476,68798
1476,65809
1476,69152
1476,69824
1476,67520
1476,66748
1476,66454
1476,68407
1476,68562
1476,69400
1476,65200
1476,64773
1476,69969
1476,67414
1476,67616
1476,65047
1476,68493
1476,67186
1476,67336
1476,68353
1476,65421
1476,67388
1476,70275
1476,66879
1476,68898
1476,64952
1476,64692
1476,69755
1476,67579
1476,64797
1476,66443
1476,65853
1476,65934
1476,69765
1476,67119
1476,64751
1476,65135
1476,70112
1476,66860
1476,69352
1476,70204
1476,67064
1476,69785
1476,68027
1476,65792
1476,67973
1476,67926
1476,67736
1476,66337
1476,67724
1476,68201
1476,68947
1476,67294
1476,69664
1476,64765
1476,68178
1476,65195
1476,66771
1476,66354
1476,70246
1476,66099
1476,66531
1476,64708
1476,65053
1476,68091
1476,66617
1476,64736
1476,66893
1476,68777
1476,69743
1476,66553
1476,67720
1476,65576
1476,67896
1476,69955
1476,65375
1476,65632
1476,67657
1476,67362
1476,64799
1476,68197
1476,69514
1476,67515
1476,66806
1476,65842
1476,65654
1476,66942
1476,69761
1476,64934
1476,69117
1476,65212
1476,65835
1476,68862
1476,67443
1476,68230
1476,69090
1476,64696
1476,69226
1476,69682
1476,67538
1476,67068
1476,69038
1476,67734
1476,69307
1476,69537
1476,70001
1476,65626
1476,69657
1476,66045
1476,66293
1476,66424
1476,69491
1476,65122
1476,66518
1476,66176
1476,65707
1476,69094
1476,69738
1476,66691
1476,67909
1476,69956
1476,67144
1476,66846
1476,66904
1476,67191
1476,68213
1476,66583
1476,65992
1476,68617
1476,66937
1476,69384
1476,69173
1476,68812
1476,67944
1476,69730
1476,65253
1476,66168
1476,68538
1476,65082
1476,68185
1476,69366
1476,67300
1476,67629
1476,66980
1476,64758
1476,64720
1476,68500
1476,66666
1476,66648
1476,67498
1476,68579
1476,66465
1476,69550
1476,68051
1476,65549
1476,69494
1476,69064
1476,69913
1476,66373
1476,68889
1476,67020
1476,69990
1476,65268
1476,64998
1476,69693
1476,66936
1476,68588
1476,69812
1476,65996
1476,66074
1476,66805
1476,68044
1476,67280
1476,69719
1476,66197
1476,67595
1476,69669
1476,66265
1476,67963
1476,70111
1476,70171
1476,66095
1476,69097
1476,65968
1476,69671
1476,67162
1476,66193
1476,68253
1476,67614
1476,65174
1476,41463
1476,68299
1476,68670
1476,67356
1476,66695
1476,69358
1476,69185
1476,67084
1476,65537
1476,66061
1476,70295
1476,68715
1476,65283
1476,66561
1476,69940
1476,65081
1476,69753
1476,68749
1476,65861
1476,64764
1476,69266
1476,68150
1476,69351
1476,67571
1476,68152
1476,65723
1476,69834
1476,65121
1476,69155
1476,66201
1476,68421
1476,66484
1476,67674
1476,69053
1476,66016
1476,66272
1476,69903
1476,69906
1476,67389
1476,70180
1476,66317
1476,70116
1476,67587
1476,67315
1476,65871
1476,66239
1476,67460
1476,66874
1476,67685
1476,65893
1476,69961
1476,67686
1476,66266
1476,69381
1476,67404
1476,66127
1476,69280
1476,69483
1476,67008
1476,65506
1476,65874
1476,69841
1476,68923
1476,66155
1476,65929
1476,68713
1476,68384
1476,64713
1476,68829
1476,66343
1476,64927
1476,65199
1476,67342
1476,67160
1476,68498
1476,65284
1476,66223
1476,67069
1476,64744
1476,66905
1476,66091
1476,65715
1476,67980
1476,65661
1476,67435
1476,64885
1476,69056
1476,66415
1476,70059
1476,68119
1476,69587
1476,70215
1476,69267
1476,66689
1476,69508
1476,65036
1476,65025
1476,65588
1476,68836
1476,65272
1476,67870
1476,65305
1476,67598
1476,66770
1476,66109
1476,67567
1476,69024
1476,69217
1476,69345
1476,68171
1476,69086
1476,66868
1476,67224
1476,68704
1476,66802
1476,66391
1476,66496
1476,67578
1476,65266
1476,65787
1476,66491
1476,69659
1476,69840
1476,65639
1476,70033
1476,66629
1476,68079
1476,64919
1476,67769
1476,66376
1476,69052
1476,66677
1476,65712
1476,69178
1476,67533
1476,68726
1476,68068
1476,65152
1476,67164
1476,66585
1476,68175
1476,64977
1476,65935
1476,68984
1476,68968
1476,69921
1476,68645
1476,68623
1476,66007
1476,65281
1476,68495
1476,69245
1476,69988
1476,69074
1476,69481
1476,66990
1476,67755
1476,65746
1476,68268
1476,68297
1476,66188
1476,64997
1476,66586
1476,68233
1476,66757
1476,66268
1476,68017
1476,69040
1476,70225
1476,67206
1476,65356
1476,69887
1476,66662
1476,69141
1476,67421
1476,66555
1476,67228
1476,70154
1476,65828
1476,70133
1476,66429
1476,67807
1476,66230
1476,68760
1476,68301
1476,68259
1476,66046
1476,66139
1476,65366
1476,65530
1476,66616
1476,66394
1476,68933
1476,68681
1476,65308
1476,68975
1477,64903
1477,65761
1477,65689
1478,41662
1478,41663
1479,65304
1479,65304
1479,65700
1479,69244
1479,69244
1479,69049
1479,65815
1479,69850
1479,69850
1479,41673
1479,68161
1479,68161
1479,65913
1479,65913
1479,65967
1479,65967
1479,66160
1479,65277
1480,41682
1480,41683
1480,41684
1480,41685
1480,41686
1480,41687
1480,41688
1480,41689
1480,41690
1480,41691
1480,41692
1481,41693
1481,41694
1481,41695
1481,41696
1481,41697
1481,41698
1481,41699
1481,41700
1481,41701
1482,41702
1482,41703
1482,41704
1482,41705
1482,41706
1482,41707
1482,41708
1483,67581
1483,69809
1483,69328
1483,69046
1483,68420
1483,65299
1483,69993
1484,67845
1484,66788
1484,65026
1484,67566
1484,66306
1485,41721
1485,41722
1485,41723
1485,41724
1485,41725
1485,41726
1485,41727
1485,41728
1485,41729
1485,41730
1486,67845
1486,67845
1486,66788
1486,65026
1486,67566
1486,66306
1487,66198
1487,69223
1487,67133
1487,65778
1488,67627
1488,67627
1488,41743
1488,69703
1488,66227
1488,67864
1488,41747
1488,41748
1488,41749
1488,70151
1488,41751
1488,66988
1488,41753
1488,41754
1488,41755
1488,41756
1488,41757
1488,41758
1488,67014
1488,67014
1488,69902
1488,41762
1488,67192
1488,65037
1488,65037
1489,41766
1489,41767
1489,41768
1489,41769
1489,41770
1489,41771
1489,41772
1489,41773
1489,41774
1489,41775
1490,41776
1490,41777
1490,41778
1490,41779
1490,41780
1490,41781
1490,69816
1491,41783
1491,41784
1491,41785
1491,69607
1491,69607
1492,69145
1492,69322
1492,65592
1492,65924
1493,41792
1493,41793
1493,65778
1493,69223
1493,67133
1494,66301
1494,66301
1494,41799
1494,67073
1494,69388
1494,69388
1494,69227
1494,41804
1494,41805
1494,66372
1494,70278
1494,70278
1494,67876
1494,41810
1494,68887
1495,69145
1495,69322
1495,65592
1495,65924
1496,41816
1497,69999
1497,66250
1497,69854
1497,68190
1497,65508
1497,67226
1498,67102
1498,65348
1498,67195
1498,68570
1498,64709
1498,70188
1498,65072
1498,68249
1498,66075
1498,65701
1498,68751
1498,64962
1498,67877
1498,69444
1498,65849
1498,69393
1498,70247
1498,69874
1498,69858
1498,70290
1498,69554
1498,68928
1498,69020
1498,65189
1498,66312
1498,69012
1498,69048
1498,66256
1498,69213
1498,65338
1498,70210
1498,69683
1498,69368
1498,65553
1498,65687
1498,66853
1498,69977
1498,67193
1498,68744
1498,65741
1498,69119
1498,65546
1498,67540
1498,65012
1498,66138
1498,66123
1498,67396
1498,67220
1498,64902
1498,70101
1498,65634
1498,69488
1498,65092
1498,65904
1498,66285
1498,67700
1498,65110
1498,68050
1498,66537
1498,70098
1498,70010
1498,70208
1498,67496
1498,69582
1498,68996
1498,66863
1498,65055
1498,64832
1498,66487
1498,69950
1498,64747
1498,70199
1498,65673
1498,65555
1498,68079
1498,68644
1498,70228
1498,66009
1498,67658
1498,65296
1498,68416
1498,66408
1498,69585
1498,69042
1498,67947
1498,65350
1498,66377
1498,68884
1498,66427
1498,66914
1498,65513
1498,68112
1498,70161
1498,67654
1498,69386
1498,67142
1498,69551
1498,67943
1498,68105
1498,67601
1498,68934
1498,67295
1498,66126
1498,69220
1498,64870
1498,68728
1498,68229
1498,68628
1498,67269
1498,69769
1498,70066
1498,68757
1498,64760
1498,68798
1498,65809
1498,69152
1498,69824
1498,66748
1498,69534
1498,68562
1498,65200
1498,64773
1498,68914
1498,69513
1498,67616
1498,65047
1498,68493
1498,67336
1498,68353
1498,65421
1498,67388
1498,70275
1498,68898
1498,64952
1498,64692
1498,69755
1498,67155
1498,64797
1498,66443
1498,65853
1498,65934
1498,68806
1498,69765
1498,67119
1498,64923
1498,65135
1498,70112
1498,66860
1498,64839
1498,69352
1498,70204
1498,67064
1498,65720
1498,65792
1498,67973
1498,65252
1498,67736
1498,66337
1498,67724
1498,68201
1498,69452
1498,67294
1498,69664
1498,65409
1498,65195
1498,66771
1498,66354
1498,70246
1498,66099
1498,66531
1498,64708
1498,65053
1498,68677
1498,68091
1498,66617
1498,64736
1498,66893
1498,68777
1498,69743
1498,66553
1498,67720
1498,65576
1498,67896
1498,69955
1498,65375
1498,65632
1498,67591
1498,67362
1498,64799
1498,68197
1498,66076
1498,67515
1498,66806
1498,65842
1498,65654
1498,65108
1498,66070
1498,64934
1498,69117
1498,70166
1498,65212
1498,67174
1498,65843
1498,68862
1498,67443
1498,68230
1498,69261
1498,64696
1498,69226
1498,69880
1498,66558
1498,67068
1498,66814
1498,67734
1498,69307
1498,69537
1498,70001
1498,65626
1498,69657
1498,65102
1498,66293
1498,66424
1498,69491
1498,68761
1498,68848
1498,65784
1498,69094
1498,65596
1498,66691
1498,67909
1498,68276
1498,69956
1498,67144
1498,66846
1498,67915
1498,66904
1498,67191
1498,68213
1498,65431
1498,66583
1498,65992
1498,68617
1498,66634
1498,69173
1498,68812
1498,67944
1498,67759
1498,68452
1498,66168
1498,67940
1498,68185
1498,69366
1498,67300
1498,67629
1498,65646
1498,64758
1498,64720
1498,67588
1498,66648
1498,65771
1498,64828
1498,68579
1498,66465
1498,65807
1498,68051
1498,65549
1498,66364
1498,64939
1498,67650
1498,68889
1498,67020
1498,69055
1498,64998
1498,69693
1498,66936
1498,68588
1498,69812
1498,66074
1498,67792
1498,67280
1498,69719
1498,66197
1498,69669
1498,66265
1498,67963
1498,70111
1498,67229
1498,66095
1498,65968
1498,69671
1498,67162
1498,67292
1498,67614
1498,65174
1498,68813
1498,68299
1498,68670
1498,67356
1498,66695
1498,66821
1498,69185
1498,67084
1498,66061
1498,68790
1498,68715
1498,65283
1498,66540
1498,69940
1498,65081
1498,69043
1498,66955
1498,65861
1498,69266
1498,68150
1498,69351
1498,65065
1498,67571
1498,68152
1498,65723
1498,69834
1498,65121
1498,65940
1498,69155
1498,68421
1498,66484
1498,67674
1498,69053
1498,66016
1498,66272
1498,68240
1498,69685
1498,67389
1498,70180
1498,70019
1498,68810
1498,66317
1498,67315
1498,67664
1498,67460
1498,66874
1498,67685
1498,65893
1498,69961
1498,64755
1498,69381
1498,67404
1498,66127
1498,69280
1498,69483
1498,67008
1498,65506
1498,65874
1498,69841
1498,68923
1498,66155
1498,65929
1498,67663
1498,64713
1498,68829
1498,66343
1498,65199
1498,67342
1498,67840
1498,68498
1498,65284
1498,66223
1498,68373
1498,64744
1498,66905
1498,66091
1498,65715
1498,67980
1498,67435
1498,64885
1498,69056
1498,66415
1498,70059
1498,68119
1498,69587
1498,70033
1498,69267
1498,65058
1498,64711
1498,65036
1498,65025
1498,65588
1498,68836
1498,65272
1498,67870
1498,65305
1498,67598
1498,66770
1498,66109
1498,67567
1498,69217
1498,69345
1498,69086
1498,67224
1498,68704
1498,66802
1498,66391
1498,67105
1498,67578
1498,65266
1498,65787
1498,66491
1498,68138
1498,69659
1498,69840
1498,68604
1498,65639
1498,70215
1498,66629
1498,67939
1498,67470
1498,66376
1498,69052
1498,65712
1498,67533
1498,68726
1498,68068
1498,65152
1498,66671
1498,69260
1498,68175
1498,64977
1498,65935
1498,68984
1498,68968
1498,69921
1498,68492
1498,68645
1498,68623
1498,66007
1498,65281
1498,68495
1498,69245
1498,69988
1498,69074
1498,69481
1498,67755
1498,65142
1498,65746
1498,65325
1498,68297
1498,66188
1498,64997
1498,68348
1498,68233
1498,66757
1498,66268
1498,68351
1498,69040
1498,70225
1498,67206
1498,65356
1498,66749
1498,66662
1498,70050
1498,69992
1498,66555
1498,69609
1498,68702
1498,65828
1498,70133
1498,66429
1498,67807
1498,68392
1498,68760
1498,68301
1498,68259
1498,66663
1498,66139
1498,65366
1498,65530
1498,66616
1498,68154
1498,66394
1498,70034
1498,68681
1498,65308
1498,68975
1498,66746
1498,65524
1498,68792
1498,70074
1498,68358
1498,68721
1498,65705
1498,66871
1498,67938
1498,66737
1498,68807
1498,65136
1498,68319
1498,67506
1498,67513
1498,66991
1498,67933
1498,68608
1499,69068
1499,65348
1499,67195
1499,64709
1499,70188
1499,65072
1499,68249
1499,65701
1499,68751
1499,64962
1499,66627
1499,69444
1499,65849
1499,65561
1499,70247
1499,69874
1499,69858
1499,70290
1499,69554
1499,68928
1499,69580
1499,66312
1499,65171
1499,66256
1499,69683
1499,69368
1499,68966
1499,65553
1499,64759
1499,69450
1499,65687
1499,66853
1499,69977
1499,67193
1499,68744
1499,65741
1499,69119
1499,65546
1499,65129
1499,67540
1499,65012
1499,69173
1499,67396
1499,64902
1499,70101
1499,65634
1499,69488
1499,65092
1499,65904
1499,66285
1499,65319
1499,65110
1499,68050
1499,66537
1499,70098
1499,66973
1499,69335
1499,65940
1499,69418
1499,70208
1499,67711
1499,68996
1499,70102
1499,65055
1499,64832
1499,66487
1499,65440
1499,69950
1499,68034
1499,67567
1499,65673
1499,65555
1499,68079
1499,66310
1499,68644
1499,70228
1499,66009
1499,67658
1499,65296
1499,64836
1499,68416
1499,66408
1499,69585
1499,69042
1499,67947
1499,65350
1499,66377
1499,68884
1499,69393
1499,66427
1499,66914
1499,65513
1499,68112
1499,70161
1499,66968
1499,67654
1499,67142
1499,69551
1499,67943
1499,68105
1499,69885
1499,68934
1499,67295
1499,66126
1499,65158
1499,69220
1499,68554
1499,68728
1499,68628
1499,67269
1499,69769
1499,66898
1499,70066
1499,68757
1499,64760
1499,68798
1499,65809
1499,67375
1499,69824
1499,67520
1499,66748
1499,66454
1499,69534
1499,69400
1499,68914
1499,69513
1499,65047
1499,68493
1499,67186
1499,67336
1499,66474
1499,65421
1499,70264
1499,66556
1499,70275
1499,66879
1499,64952
1499,64692
1499,69755
1499,68838
1499,67155
1499,64797
1499,66443
1499,65853
1499,65934
1499,69765
1499,67119
1499,64923
1499,65135
1499,70112
1499,66860
1499,69352
1499,70204
1499,66502
1499,65720
1499,65937
1499,68027
1499,65792
1499,67973
1499,65252
1499,67736
1499,66337
1499,67724
1499,68201
1499,69452
1499,67294
1499,65409
1499,68178
1499,66771
1499,66354
1499,68818
1499,69135
1499,70246
1499,66099
1499,66531
1499,65997
1499,68091
1499,66617
1499,64736
1499,66893
1499,70065
1499,68777
1499,69743
1499,66553
1499,67720
1499,65576
1499,69955
1499,65375
1499,65632
1499,65743
1499,68197
1499,66900
1499,66076
1499,67515
1499,69253
1499,66806
1499,68792
1499,66773
1499,65654
1499,65108
1499,66070
1499,65212
1499,65843
1499,68862
1499,69272
1499,68230
1499,69261
1499,64696
1499,68910
1499,66332
1499,69226
1499,69682
1499,67538
1499,67068
1499,69038
1499,67734
1499,69307
1499,69537
1499,70001
1499,65626
1499,67782
1499,69657
1499,65102
1499,66293
1499,69491
1499,68761
1499,68848
1499,65784
1499,69273
1499,69094
1499,65596
1499,66917
1499,66691
1499,67909
1499,68276
1499,69956
1499,67144
1499,66846
1499,66904
1499,67191
1499,68213
1499,66583
1499,65992
1499,66634
1499,69384
1499,67738
1499,67944
1499,66653
1499,69730
1499,66770
1499,68538
1499,67940
1499,68185
1499,69366
1499,69465
1499,69115
1499,64758
1499,64720
1499,70053
1499,68500
1499,67588
1499,68977
1499,64828
1499,66465
1499,68795
1499,69550
1499,68051
1499,65549
1499,66364
1499,64939
1499,67650
1499,66373
1499,69835
1499,68889
1499,67020
1499,69055
1499,68237
1499,69693
1499,66936
1499,68588
1499,65996
1499,66074
1499,64697
1499,64994
1499,69719
1499,66197
1499,67595
1499,66265
1499,70111
1499,67787
1499,66881
1499,66095
1499,69097
1499,65968
1499,69671
1499,67162
1499,64861
1499,66193
1499,70006
1499,67292
1499,67614
1499,69656
1499,68299
1499,68670
1499,67356
1499,66821
1499,69185
1499,67084
1499,65537
1499,66061
1499,68790
1499,65628
1499,65283
1499,67249
1499,66540
1499,69940
1499,64704
1499,65081
1499,69043
1499,66955
1499,69394
1499,69266
1499,65600
1499,68150
1499,69351
1499,67571
1499,68152
1499,69435
1499,69834
1499,65121
1499,68634
1499,69155
1499,66201
1499,67076
1499,68421
1499,68586
1499,66484
1499,67674
1499,69053
1499,66016
1499,66272
1499,68240
1499,69685
1499,67389
1499,70180
1499,66317
1499,70116
1499,67315
1499,69948
1499,68004
1499,66239
1499,67460
1499,66874
1499,65893
1499,65106
1499,69961
1499,67686
1499,67183
1499,69381
1499,67404
1499,66127
1499,69483
1499,67008
1499,65506
1499,65686
1499,69841
1499,68923
1499,66155
1499,65929
1499,68713
1499,64713
1499,68829
1499,66343
1499,64927
1499,65199
1499,67840
1499,64773
1499,65284
1499,66223
1499,68373
1499,64744
1499,66905
1499,66091
1499,65715
1499,67903
1499,69654
1499,65661
1499,66636
1499,69056
1499,66415
1499,69149
1499,68119
1499,69587
1499,69267
1499,67135
1499,65058
1499,65036
1499,65025
1499,65588
1499,68836
1499,65272
1499,67870
1499,68786
1499,68452
1499,66109
1499,65090
1499,69024
1499,69217
1499,69345
1499,68171
1499,69086
1499,65210
1499,68727
1499,66868
1499,67224
1499,66150
1499,68704
1499,69900
1499,66802
1499,66391
1499,67105
1499,67578
1499,65266
1499,65787
1499,66491
1499,69659
1499,69840
1499,65639
1499,70215
1499,66629
1499,66376
1499,69052
1499,66677
1499,65712
1499,69178
1499,67533
1499,65152
1499,67164
1499,69260
1499,68175
1499,64977
1499,68490
1499,68611
1499,68984
1499,68968
1499,69921
1499,68645
1499,68623
1499,66007
1499,68857
1499,68495
1499,69245
1499,69988
1499,70294
1499,69481
1499,65281
1499,66990
1499,65746
1499,65325
1499,69957
1499,64997
1499,68348
1499,67652
1499,66757
1499,66268
1499,68351
1499,70225
1499,67206
1499,65356
1499,66749
1499,66662
1499,69141
1499,65693
1499,69609
1499,68585
1499,65828
1499,65935
1499,70133
1499,66267
1499,68392
1499,68760
1499,69310
1499,68259
1499,66663
1499,66139
1499,65366
1499,65530
1499,66616
1499,67527
1499,66394
1499,70034
1499,68681
1499,65308
1499,66445
1499,70132
1499,67958
1499,70074
1499,68358
1499,65704
1499,68721
1500,42823
1500,68295
1500,68694
1500,67387
1500,65370
1500,70090
1500,70090
1500,42830
1500,42831
1500,42832
1500,69337
1500,66983
1500,66208
1500,65846
1501,67115
1502,42838
1502,42839
1502,64916
1502,42841
1502,70308
1502,42843
1503,65970
1503,65970
1503,67393
1503,67771
1503,69815
1504,42849
1504,42850
1504,42851
1504,42852
1504,42853
1504,42854
1505,65009
1505,65033
1505,65257
1505,42858
1506,68475
1506,42860
1506,42861
1506,42862
1506,66983
1507,42864
1508,42865
1508,42866
1508,42867
1508,65126
1508,42869
1508,42870
1508,42871
1508,42872
1508,42873
1508,66888
1509,42875
1509,42876
1509,42877
1509,42878
1509,42879
1509,42880
1509,42881
1509,42882
1509,42883
1509,42884
1509,42885
1509,42886
1509,42887
1509,42888
1509,42889
1509,42890
1509,42891
1509,42892
1509,42893
1509,67165
1509,42895
1509,42896
1509,42897
1509,42898
1509,42899
1509,42900
1509,42901
1509,42902
1509,42903
1509,42904
1509,42905
1509,42906
1509,42907
1510,42908
1510,42909
1510,42910
1510,42911
1510,42912
1510,42913
1510,42914
1510,42915
1510,42916
1510,42917
1510,42918
1511,67173
1511,65760
1511,65923
1511,66102
1511,66966
1511,67143
1511,67576
1511,68047
1512,67173
1512,65760
1512,65923
1512,66102
1512,66966
1512,67143
1512,67576
1512,68047
1513,68354
1513,69286
1513,65812
1513,69975
1513,69975
1513,42940
1513,66923
1513,67739
1513,67739
1513,68970
1513,69642
1513,66983
1514,42947
1514,42948
1514,42949
1514,42950
1514,42951
1514,42952
1514,64910
1514,69485
1514,64909
1515,65342
1515,68439
1515,65026
1515,69700
1516,42960
1516,42961
1516,42962
1516,68261
1516,66536
1516,65642
1517,42966
1517,69007
1517,69007
1517,42969
1517,42970
1517,42971
1517,42972
1517,42973
1517,42974
1517,42975
1517,42976
1517,42977
1517,67281
1517,68151
1517,68151
1517,42981
1517,42982
1517,42983
1517,42984
1517,42985
1517,42986
1517,42987
1518,67281
1518,42989
1519,67281
1519,67091
1520,67468
1520,67281
1520,42994
1521,67281
1522,42996
1522,42997
1522,42998
1522,42999
1522,43000
1522,43001
1522,43002
1522,67281
1522,43004
1522,43005
1522,43006
1522,43007
1523,67077
1523,43009
1523,43010
1523,67281
1524,43012
1524,67281
1524,67468
1525,67281
1525,67091
1525,43017
1526,69047
1526,69047
1526,67281
1527,68616
1527,69612
1527,67281
1528,67281
1528,43025
1528,43026
1528,67468
1529,67281
1529,68616
1529,67468
1530,67077
1530,67281
1531,66363
1531,69017
1531,43035
1531,43036
1531,67281
1531,43038
1532,43039
1532,43040
1532,43041
1532,43042
1533,69017
1533,67281
1533,66363
1533,43046
1534,69454
1534,65264
1535,65264
1535,69754
1535,43051
1536,43052
1536,43053
1536,66158
1536,68643
1536,67799
1536,69532
1536,68551
1537,65264
1537,64700
1538,69754
1538,65264
1539,65264
1539,69754
1540,67168
1540,69532
1540,65069
1541,67525
1541,43069
1542,67525
1542,43071
1543,69100
1543,65192
1543,69462
1544,43075
1544,43076
1544,65019
1544,43078
1545,65019
1545,68246
1545,66580
1545,68167
1545,66856
1545,69078
1545,69496
1546,64813
1546,65264
1546,43088
1546,43089
1547,43090
1547,43091
1547,65264
1547,64700
1548,43094
1548,43095
1548,65264
1548,64700
1549,43098
1550,43099
1551,43100
1551,43101
1551,43102
1551,43103
1551,67983
1551,67983
1551,43106
1551,66093
1551,66093
1551,43109
1551,43110
1551,43111
1551,43112
1551,43113
1551,43114
1551,43115
1551,43116
1551,43117
1551,43118
1551,43119
1551,43120
1551,43121
1551,43122
1551,43123
1551,43124
1551,43125
1551,43126
1551,43127
1551,43128
1551,43129
1552,68523
1552,68458
1553,43132
1553,43133
1553,43134
1553,65019
1554,43136
1554,43137
1554,43138
1554,43139
1555,65505
1555,64700
1555,65264
1556,43143
1557,65264
1557,43145
1557,43146
1557,43147
1558,69454
1558,65264
1559,69754
1559,65264
1560,43152
1560,43153
1560,43154
1560,43155
1560,43156
1560,43157
1561,65501
1561,65800
1562,43160
1562,43161
1562,43162
1562,67843
1563,43164
1564,69162
1564,66088
1564,65220
1565,68523
1565,68458
1566,67843
1566,43171
1566,70136
1567,69325
1567,65264
1568,43175
1569,68551
1569,67799
1570,66580
1570,68167
1570,66856
1570,65019
1570,69496
1571,68523
1571,68458
1572,43185
1572,65264
1572,64700
1573,43188
1573,43189
1573,70114
1573,65909
1573,65264
1573,43193
1574,67525
1575,43195
1576,68523
1576,68458
1577,68523
1577,68458
1578,43200
1579,68523
1579,68458
1580,67525
1580,43204
1581,43205
1581,43206
1581,43207
1581,43208
1582,67392
1582,65796
1583,67525
1584,68523
1584,68458
1585,68523
1585,68458
1586,64819
1586,67196
1586,67893
1586,67805
1587,43220
1588,43221
1588,43222
1588,67893
1588,43224
1589,70114
1589,65909
1589,70179
1589,43228
1589,65264
1589,64700
1590,43231
1590,68573
1590,68236
1591,43234
1592,67525
1593,43236
1594,68523
1594,68458
1595,67843
1595,67333
1595,70136
1595,68542
1595,43243
1595,68774
1595,43245
1596,43246
1597,43247
1597,43248
1598,65826
1598,68942
1598,65041
1598,67893
1599,65826
1599,68942
1599,65041
1599,67893
1600,43257
1601,43258
1601,43259
1601,43260
1601,43261
1601,43262
1601,43263
1601,43264
1602,69365
1602,65019
1602,69472
1602,69447
1603,43269
1603,43270
1603,43271
1603,43272
1603,43273
1604,68523
1604,68458
1604,66288
1605,67843
1605,67333
1605,67287
1606,67843
1606,67333
1606,67287
1607,43283
1608,67497
1608,69259
1609,64819
1609,67893
1609,67196
1610,68246
1610,65578
1610,66938
1610,65019
1610,69078
1610,66580
1610,68167
1610,68901
1610,69496
1611,43298
1611,43299
1611,43300
1611,43301
1611,43302
1611,43303
1611,43304
1611,43305
1611,43306
1611,43307
1611,43308
1611,43309
1611,43310
1611,43311
1611,43312
1611,43313
1611,43314
1611,43315
1611,43316
1611,43317
1611,43318
1611,43319
1611,43320
1611,43321
1611,43322
1611,43323
1611,43324
1611,43325
1611,43326
1611,43327
1611,43328
1611,43329
1611,43330
1611,43331
1611,43332
1611,43333
1611,43334
1611,43335
1611,43336
1611,43337
1611,43338
